1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
1.0, 8.0
0.25, 7.989228007181328
0.0, 7.974910394265233
0.875, 7.973166368515206
0.0, 7.958928571428571
1.0, 7.959001782531194
0.125, 7.94661921708185
0.5, 7.939609236234459
0.125, 7.927304964539007
1.0, 7.9274336283185844
0.125, 7.915194346289753
0.125, 7.90299823633157
1.0, 7.903169014084507
0.75, 7.899824253075571
0.75, 7.896491228070175
0.875, 7.89492119089317
0.5, 7.888111888111888
0.875, 7.886561954624782
0.375, 7.878048780487805
0.625, 7.873043478260869
1.0, 7.873263888888889
0.375, 7.864818024263432
1.0, 7.865051903114187
1.0, 7.865284974093265
0.5, 7.858620689655172
1.0, 7.8588640275387265
0.375, 7.850515463917525
0.125, 7.838765008576329
0.125, 7.8270547945205475
1.0, 7.827350427350427
0.875, 7.825938566552901
0.125, 7.814310051107325
0.625, 7.809523809523809
1.0, 7.809847198641766
0.375, 7.801694915254237
0.125, 7.790186125211506
0.25, 7.780405405405405
1.0, 7.780775716694772
0.125, 7.769360269360269
0.375, 7.761344537815126
0.625, 7.756711409395973
0.75, 7.7537688442211055
1.0, 7.754180602006689
1.0, 7.754590984974958
0.625, 7.75
0.875, 7.748752079866889
0.25, 7.739202657807309
0.25, 7.729684908789387
0.0, 7.716887417218543
0.0, 7.704132231404959
0.25, 7.694719471947194
0.125, 7.683690280065898
0.375, 7.675986842105263
0.0, 7.663382594417077
0.625, 7.659016393442623
0.0, 7.646481178396072
0.375, 7.638888888888889
0.5, 7.632952691680261
0.0, 7.620521172638436
0.0, 7.608130081300813
0.875, 7.607142857142857
0.75, 7.604538087520259
0.125, 7.593851132686084
0.0, 7.581583198707593
0.25, 7.57258064516129
0.75, 7.570048309178744
0.0, 7.557877813504823
0.125, 7.547351524879614
1.0, 7.548076923076923
0.625, 7.544
0.875, 7.543130990415335
0.5, 7.5374800637958534
0.875, 7.536624203821656
0.125, 7.526232114467408
1.0, 7.526984126984127
0.625, 7.5229793977813
0.0, 7.511075949367089
0.0, 7.499210110584518
